type,artist,album,date,name,id,duration,popularity,url,venue,city,min_price,max_price,avg_price,days_to_event,hype_score,sellout_risk,category,tour_type,tags,summary,vibe
track,Drake,$ome $exy $ongs 4 U,2025-02-14,CN TOWER,4u43I0LP2Xf85OAS85eG0R,241889.0,72.0,https://open.spotify.com/track/4u43I0LP2Xf85OAS85eG0R,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,MOTH BALLS,7DL2F2bueQycqYjqsjHYjG,212629.0,68.0,https://open.spotify.com/track/7DL2F2bueQycqYjqsjHYjG,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,SOMETHING ABOUT YOU,1F6nHHDJyTHLgDDFj1ZZDt,218682.0,74.0,https://open.spotify.com/track/1F6nHHDJyTHLgDDFj1ZZDt,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,CRYING IN CHANEL,5aIEFCKhVUM5sKkwOSdFiM,199602.0,65.0,https://open.spotify.com/track/5aIEFCKhVUM5sKkwOSdFiM,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,SPIDER-MAN SUPERMAN,4GqhG9rDuRUoNyDSMJ0Brq,203893.0,69.0,https://open.spotify.com/track/4GqhG9rDuRUoNyDSMJ0Brq,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,DEEPER,4JeD0FGslDsMeeahEGZa2L,172337.0,70.0,https://open.spotify.com/track/4JeD0FGslDsMeeahEGZa2L,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,SMALL TOWN FAME,1YHQQFtKqFSFrqL4cNvstU,148509.0,67.0,https://open.spotify.com/track/1YHQQFtKqFSFrqL4cNvstU,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,PIMMIE'S DILEMMA,3CY3zAjrxKVInh2Lq1QiRb,118153.0,66.0,https://open.spotify.com/track/3CY3zAjrxKVInh2Lq1QiRb,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,BRIAN STEEL,3FHO87BSOEVAsedSnCTnvz,111406.0,64.0,https://open.spotify.com/track/3FHO87BSOEVAsedSnCTnvz,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,GIMME A HUG,5Nz7hI3cCOHmMR4vSLJ1An,193054.0,72.0,https://open.spotify.com/track/5Nz7hI3cCOHmMR4vSLJ1An,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,RAINING IN HOUSTON,2xxb5zW09uwbgyLprALi9E,244931.0,68.0,https://open.spotify.com/track/2xxb5zW09uwbgyLprALi9E,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,LASERS,2vjFTjmvpFjFM01cNdG2ik,198692.0,64.0,https://open.spotify.com/track/2vjFTjmvpFjFM01cNdG2ik,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,MEET YOUR PADRE,0o5p5zzRN84q6qVbOVONPM,271058.0,62.0,https://open.spotify.com/track/0o5p5zzRN84q6qVbOVONPM,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,NOKIA,2u9S9JJ6hTZS3Vf22HOZKg,241023.0,86.0,https://open.spotify.com/track/2u9S9JJ6hTZS3Vf22HOZKg,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,DIE TRYING,0NUqi0ps17YpLUC3kgsZq0,195431.0,83.0,https://open.spotify.com/track/0NUqi0ps17YpLUC3kgsZq0,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,SOMEBODY LOVES ME,2kZoOj1n5vk9BuF0sih58M,182767.0,80.0,https://open.spotify.com/track/2kZoOj1n5vk9BuF0sih58M,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,CELIBACY,578CwfxpfH2HxlENOCHc2n,235620.0,64.0,https://open.spotify.com/track/578CwfxpfH2HxlENOCHc2n,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,OMW,775a936b2Vzl3fw86FaVat,233030.0,65.0,https://open.spotify.com/track/775a936b2Vzl3fw86FaVat,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,GLORIOUS,1mKNJs35ede94bTPWveVOo,205082.0,60.0,https://open.spotify.com/track/1mKNJs35ede94bTPWveVOo,,,,,,,,,,,,,
track,Drake,$ome $exy $ongs 4 U,2025-02-14,WHEN HE'S GONE,6mmPe3Y3SEtYb9HZsHTyrj,209836.0,67.0,https://open.spotify.com/track/6mmPe3Y3SEtYb9HZsHTyrj,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Virginia Beach,6YV2AI87l1n2fzqU8Dyo05,251094.0,56.0,https://open.spotify.com/track/6YV2AI87l1n2fzqU8Dyo05,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Amen (feat. Teezo Touchdown),59ZmQR4pwCaa5iM3veM7Cs,141212.0,48.0,https://open.spotify.com/track/59ZmQR4pwCaa5iM3veM7Cs,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Calling For You (feat. 21 Savage),2R30S0W4JCM9JaQWlpmeWn,285630.0,50.0,https://open.spotify.com/track/2R30S0W4JCM9JaQWlpmeWn,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Fear Of Heights,6LFW4dEsLeiGluniXRgVYr,155154.0,49.0,https://open.spotify.com/track/6LFW4dEsLeiGluniXRgVYr,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Daylight,1us5wNgZc0YLT8RQQs2Q7L,164142.0,48.0,https://open.spotify.com/track/1us5wNgZc0YLT8RQQs2Q7L,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,First Person Shooter (feat. J. Cole),6xIsHPRHdbzU6UMVFn4wh8,247444.0,51.0,https://open.spotify.com/track/6xIsHPRHdbzU6UMVFn4wh8,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,IDGAF (feat. Yeat),2uvBprdlMpzeN5Bq0PzMBI,260111.0,51.0,https://open.spotify.com/track/2uvBprdlMpzeN5Bq0PzMBI,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,7969 Santa,0pdMOh52apEWAS1xELJY7Q,259846.0,51.0,https://open.spotify.com/track/0pdMOh52apEWAS1xELJY7Q,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Slime You Out (feat. SZA),4gQBXN2GBRpemMuxg5y3h9,310490.0,51.0,https://open.spotify.com/track/4gQBXN2GBRpemMuxg5y3h9,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Bahamas Promises,3nHat22UwPywIevUrXIhy1,184089.0,51.0,https://open.spotify.com/track/3nHat22UwPywIevUrXIhy1,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Tried Our Best,5BTu8L170anjdgSohdBkkv,209990.0,53.0,https://open.spotify.com/track/5BTu8L170anjdgSohdBkkv,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Screw The World - Interlude,71VKjJjn76sn5Tt8X8Ay8c,112093.0,42.0,https://open.spotify.com/track/71VKjJjn76sn5Tt8X8Ay8c,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Drew A Picasso,7jKNxYzPFGDWEemcRVebLb,262768.0,51.0,https://open.spotify.com/track/7jKNxYzPFGDWEemcRVebLb,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Members Only (feat. PARTYNEXTDOOR),7uHF03xE84sQ5PicRNH3yu,277720.0,50.0,https://open.spotify.com/track/7uHF03xE84sQ5PicRNH3yu,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,What Would Pluto Do,4e0uZkMYa8e8HJ5TEUN417,182998.0,49.0,https://open.spotify.com/track/4e0uZkMYa8e8HJ5TEUN417,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,All The Parties (feat. Chief Keef),04BF53Rb6LOpDUJG518IqS,218611.0,48.0,https://open.spotify.com/track/04BF53Rb6LOpDUJG518IqS,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,8am in Charlotte,1dKXBUKx7oCB2UXlkihNn8,266847.0,51.0,https://open.spotify.com/track/1dKXBUKx7oCB2UXlkihNn8,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,BBL Love - Interlude,4bF4MxTGnNj8dTW0LZmAx5,161363.0,46.0,https://open.spotify.com/track/4bF4MxTGnNj8dTW0LZmAx5,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Gently (feat. Bad Bunny),3BE3IYsAhqkTiRIR7T7x7M,133694.0,47.0,https://open.spotify.com/track/3BE3IYsAhqkTiRIR7T7x7M,,,,,,,,,,,,,
track,Drake,For All The Dogs Scary Hours Edition,2023-11-17,Rich Baby Daddy (feat. Sexyy Red & SZA),2DSy4HfDQoBsPPcRSoeM16,319191.0,51.0,https://open.spotify.com/track/2DSy4HfDQoBsPPcRSoeM16,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Virginia Beach,3eP13S8D5m2cweMEg3ZDed,251094.0,75.0,https://open.spotify.com/track/3eP13S8D5m2cweMEg3ZDed,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Amen (feat. Teezo Touchdown),0Mrnt1YqVuW2bqmwu4VxDt,141212.0,58.0,https://open.spotify.com/track/0Mrnt1YqVuW2bqmwu4VxDt,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Calling For You (feat. 21 Savage),2nibvvDdAQkVraYP00z2RS,285630.0,61.0,https://open.spotify.com/track/2nibvvDdAQkVraYP00z2RS,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Fear Of Heights,53KaP77tkliz36LPxWGlWK,155154.0,61.0,https://open.spotify.com/track/53KaP77tkliz36LPxWGlWK,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Daylight,4ZT0wGKwlJRjpMUuwZVy3p,164142.0,61.0,https://open.spotify.com/track/4ZT0wGKwlJRjpMUuwZVy3p,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,247444.0,72.0,https://open.spotify.com/track/7aqfrAY2p9BUSiupwk3svU,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,260111.0,75.0,https://open.spotify.com/track/2YSzYUF3jWqb9YP9VXmpjE,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,7969 Santa,1GpWY5RiInhezB8wGWs6oN,259846.0,62.0,https://open.spotify.com/track/1GpWY5RiInhezB8wGWs6oN,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Slime You Out (feat. SZA),0AYt6NMyyLd0rLuvr0UkMH,310490.0,66.0,https://open.spotify.com/track/0AYt6NMyyLd0rLuvr0UkMH,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Bahamas Promises,3JZjcKImHcmOI9ylL4zrSc,184089.0,67.0,https://open.spotify.com/track/3JZjcKImHcmOI9ylL4zrSc,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Tried Our Best,3IHt4j5uAEl7iBu8Utn985,209990.0,71.0,https://open.spotify.com/track/3IHt4j5uAEl7iBu8Utn985,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Screw The World - Interlude,0ArVfVP8B5svkfj8clHNzB,112093.0,49.0,https://open.spotify.com/track/0ArVfVP8B5svkfj8clHNzB,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Drew A Picasso,03rwnftfgpYVO6QDWOZcG6,262768.0,67.0,https://open.spotify.com/track/03rwnftfgpYVO6QDWOZcG6,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Members Only (feat. PARTYNEXTDOOR),24FUBxaAYSBlWsbSnEzDcn,277720.0,67.0,https://open.spotify.com/track/24FUBxaAYSBlWsbSnEzDcn,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,What Would Pluto Do,1DAibqbopEYULPEtE8WHTE,182998.0,64.0,https://open.spotify.com/track/1DAibqbopEYULPEtE8WHTE,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,All The Parties (feat. Chief Keef),1PIgY9ybyFT9uWLM5POYGY,218611.0,62.0,https://open.spotify.com/track/1PIgY9ybyFT9uWLM5POYGY,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,8am in Charlotte,0w3Mfe4PIVjuFjJbe3OlYv,266847.0,69.0,https://open.spotify.com/track/0w3Mfe4PIVjuFjJbe3OlYv,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,BBL Love - Interlude,1mjAD7IYvI5UGiB7WnppMf,161363.0,55.0,https://open.spotify.com/track/1mjAD7IYvI5UGiB7WnppMf,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Gently (feat. Bad Bunny),6ZprqcYFC6D9eIZaCoqrSn,133694.0,66.0,https://open.spotify.com/track/6ZprqcYFC6D9eIZaCoqrSn,,,,,,,,,,,,,
track,Drake,For All The Dogs,2023-10-06,Rich Baby Daddy (feat. Sexyy Red & SZA),1yeB8MUNeLo9Ek1UEpsyz6,319191.0,78.0,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,239359.0,75.0,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Major Distribution,46s57QULU02Voy0Kup6UEb,170501.0,65.0,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,On BS,34tz0eDhGuFErIuW3q4mPX,261543.0,69.0,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,BackOutsideBoyz,0wshkEEcJUQU33RSRBb5dv,152961.0,62.0,https://open.spotify.com/track/0wshkEEcJUQU33RSRBb5dv,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Privileged Rappers,7l2nxyx7IkBX5orhkALg0V,160821.0,68.0,https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC,214588.0,74.0,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Hours In Silence,0sSRLXxknVTQDStgU1NqpY,399153.0,74.0,https://open.spotify.com/track/0sSRLXxknVTQDStgU1NqpY,,,,,,,,,,,,,
track,Drake,Her Loss,2022-11-04,Treacherous Twins,4Flfb4fGscN9kXPOduQLrv,180098.0,61.0,https://open.spotify.com/track/4Flfb4fGscN9kXPOduQLrv,,,,,,,,,,,,,
