type,artist,album,date,name,id,duration,popularity,url,venue,city,min_price,max_price,days_to_event,hype_score,sellout_risk,description
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,illicit affairs,7CVTowKpGPA2MsIbkTl2oc,190893.0,45.0,https://open.spotify.com/track/7CVTowKpGPA2MsIbkTl2oc,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,invisible string,4WHIqhrbdva5vQSrCuet3l,252880.0,45.0,https://open.spotify.com/track/4WHIqhrbdva5vQSrCuet3l,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,mad woman,7klXN6RCN5Rj0VeYO5gBzU,237266.0,43.0,https://open.spotify.com/track/7klXN6RCN5Rj0VeYO5gBzU,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,epiphany,5MFjHn1qfR9AsWuyzJLk1z,289746.0,42.0,https://open.spotify.com/track/5MFjHn1qfR9AsWuyzJLk1z,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,betty,2jhfs6moEAK13eLM6xim4l,294520.0,43.0,https://open.spotify.com/track/2jhfs6moEAK13eLM6xim4l,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,peace,0O9i6jhscByEJs1ipy5hu4,234000.0,43.0,https://open.spotify.com/track/0O9i6jhscByEJs1ipy5hu4,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,hoax,4XCYmu7QLySdIahgBALKJK,220040.0,42.0,https://open.spotify.com/track/4XCYmu7QLySdIahgBALKJK,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,the lakes - bonus track,0zEprKYeuGOIZoHyu6O1E2,211813.0,43.0,https://open.spotify.com/track/0zEprKYeuGOIZoHyu6O1E2,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,the 1 - the long pond studio sessions,08J4bMHbILkwSIhbtrcvjN,219893.0,53.0,https://open.spotify.com/track/08J4bMHbILkwSIhbtrcvjN,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,cardigan - the long pond studio sessions,3EPgWM1zfTSzEc0z4AwWTM,230680.0,58.0,https://open.spotify.com/track/3EPgWM1zfTSzEc0z4AwWTM,,,,,,,,
track,Taylor swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,the last great american dynasty - the long pond studio sessions,28tIMaewZuGR8urkvFhQyA,232346.0,51.0,https://open.spotify.com/track/28tIMaewZuGR8urkvFhQyA,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,the 1,4pfrrhvplbJZAIsfosGWQP,210240.0,66.0,https://open.spotify.com/track/4pfrrhvplbJZAIsfosGWQP,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,cardigan,0KRYCBwIpWYFNrXOmXbyUh,239560.0,68.0,https://open.spotify.com/track/0KRYCBwIpWYFNrXOmXbyUh,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,the last great american dynasty,2olxzvoFI9IpxqFeUv7WOX,231000.0,64.0,https://open.spotify.com/track/2olxzvoFI9IpxqFeUv7WOX,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,exile (feat. Bon Iver),5S4aYQAJOwJMAamANWlICO,285640.0,67.0,https://open.spotify.com/track/5S4aYQAJOwJMAamANWlICO,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,my tears ricochet,5P2bHCDM2tsgIaYWsZMhu5,255893.0,66.0,https://open.spotify.com/track/5P2bHCDM2tsgIaYWsZMhu5,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,mirrorball,2I8YAEA1VmCuP1wkJHMpTw,208973.0,64.0,https://open.spotify.com/track/2I8YAEA1VmCuP1wkJHMpTw,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,seven,76mOLcXOjOEhyY4mMF1l3r,208906.0,64.0,https://open.spotify.com/track/76mOLcXOjOEhyY4mMF1l3r,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,august,6nK2pIKFcRc5frrZKHgsiT,261920.0,66.0,https://open.spotify.com/track/6nK2pIKFcRc5frrZKHgsiT,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,this is me trying,7cm50Lw03k6VvRauJtkyTj,195106.0,65.0,https://open.spotify.com/track/7cm50Lw03k6VvRauJtkyTj,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,illicit affairs,6DrLROM5MG9bxWHeEG5elq,190893.0,64.0,https://open.spotify.com/track/6DrLROM5MG9bxWHeEG5elq,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,invisible string,2ehRU518I0hYqMGQnk4lDY,252880.0,64.0,https://open.spotify.com/track/2ehRU518I0hYqMGQnk4lDY,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,mad woman,0RP1kqoSPkVXsKiQNhMKzV,237266.0,62.0,https://open.spotify.com/track/0RP1kqoSPkVXsKiQNhMKzV,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,epiphany,1EXa37LpSvi3OQ9UYQ28rD,289746.0,61.0,https://open.spotify.com/track/1EXa37LpSvi3OQ9UYQ28rD,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,betty,3IhtE4fkytdrtEfV34UzkD,294520.0,63.0,https://open.spotify.com/track/3IhtE4fkytdrtEfV34UzkD,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,peace,6JlI8Ay77m4nJvZTHvfT1J,234000.0,62.0,https://open.spotify.com/track/6JlI8Ay77m4nJvZTHvfT1J,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,hoax,0YeDG5HnKnG7jpArkzsSPa,220040.0,61.0,https://open.spotify.com/track/0YeDG5HnKnG7jpArkzsSPa,,,,,,,,
track,Taylor swift,folklore (deluxe version),2020-08-18,the lakes - bonus track,0eFQWVz0qIxDOvhLpZ40P7,211813.0,65.0,https://open.spotify.com/track/0eFQWVz0qIxDOvhLpZ40P7,,,,,,,,
track,Taylor swift,folklore,2020-07-24,the 1,0Jlcvv8IykzHaSmj49uNW8,210251.0,77.0,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,,,,,,,,
track,Taylor swift,folklore,2020-07-24,cardigan,4R2kfaDFhslZEMJqAFNpdd,239560.0,86.0,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,,,,,,,,
track,Taylor swift,folklore,2020-07-24,the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,230999.0,70.0,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,,,,,,,,
track,Taylor swift,folklore,2020-07-24,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,285634.0,81.0,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,,,,,,,,
track,Taylor swift,folklore,2020-07-24,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,255893.0,81.0,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,,,,,,,,
track,Taylor swift,folklore,2020-07-24,mirrorball,0ZNU020wNYvgW84iljPkPP,208977.0,74.0,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,,,,,,,,
track,Taylor swift,folklore,2020-07-24,seven,6KJqZcs9XDgVck7Lg9QOTC,208906.0,69.0,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,,,,,,,,
track,Taylor swift,folklore,2020-07-24,august,3hUxzQpSfdDqwM3ZTFQY0K,261922.0,88.0,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,,,,,,,,
track,Taylor swift,folklore,2020-07-24,this is me trying,7kt9e9LFSpN1zQtYEl19o1,195097.0,75.0,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,,,,,,,,
track,Taylor swift,folklore,2020-07-24,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,190898.0,75.0,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,,,,,,,,
track,Taylor swift,folklore,2020-07-24,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,252880.0,75.0,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,,,,,,,,
track,Taylor swift,folklore,2020-07-24,mad woman,2QDyYdZyhlP2fp79KZX8Bi,237258.0,65.0,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,,,,,,,,
track,Taylor swift,folklore,2020-07-24,epiphany,08fa9LFcFBTcilB3iq2e2A,289749.0,64.0,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,,,,,,,,
track,Taylor swift,folklore,2020-07-24,betty,5kI4eCXXzyuIUXjQra0Cxi,294521.0,69.0,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,,,,,,,,
track,Taylor swift,folklore,2020-07-24,peace,7MbT4I8qGntX4fMdqMQgke,234000.0,65.0,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,,,,,,,,
track,Taylor swift,folklore,2020-07-24,hoax,6MWoRt97mnSTXZhu3ggi9C,220042.0,65.0,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,,,,,,,,
track,Taylor swift,Lover,2019-08-23,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,170640.0,71.0,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,178426.0,88.0,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Lover,1dGr1c8CrMLDpV6mPbImSI,221306.0,85.0,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,,,,,,,,
track,Taylor swift,Lover,2019-08-23,The Man,3RauEVgRgj1IuWdJ9fDs70,190360.0,77.0,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,,,,,,,,
track,Taylor swift,Lover,2019-08-23,The Archer,3pHkh7d0lzM2AldUtz2x37,211240.0,75.0,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,,,,,,,,
track,Taylor swift,Lover,2019-08-23,I Think He Knows,2YWtcWi3a83pdEg3Gif4Pd,173386.0,69.0,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,234146.0,75.0,https://open.spotify.com/track/214nt20w5wOxJnY462klLw,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,222400.0,77.0,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Cornelia Street,12M5uqx0ZuwkpLp5rJim1a,287266.0,73.0,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,198533.0,71.0,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,,,,,,,,
track,Taylor swift,Lover,2019-08-23,London Boy,1LLXZFeAHK9R4xUramtUKw,190240.0,72.0,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Soon You’ll Get Better (feat. The Chicks),4AYtqFyFbX0Xkc2wtcygTr,201586.0,64.0,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,,,,,,,,
track,Taylor swift,Lover,2019-08-23,False God,5hQSXkFgbxjZo9uCwd11so,200306.0,78.0,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,,,,,,,,
track,Taylor swift,Lover,2019-08-23,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,171360.0,77.0,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Afterglow,1SymEzIT3H8UZfibCs3TYi,223293.0,74.0,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,,,,,,,,
track,Taylor swift,Lover,2019-08-23,ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,193000.0,73.0,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,,,,,,,,
track,Taylor swift,Lover,2019-08-23,It’s Nice To Have A Friend,1SmiQ65iSAbPto6gPFlBYm,150440.0,63.0,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm,,,,,,,,
track,Taylor swift,Lover,2019-08-23,Daylight,1fzAuUVbzlhZ1lJAx9PtY6,293453.0,82.0,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,...Ready For It? - Karaoke Version,4twNUyTpLMPWokYmCdFDCH,207173.0,31.0,https://open.spotify.com/track/4twNUyTpLMPWokYmCdFDCH,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,End Game - Karaoke Version,4cag67C3v9ToeFivUwDUsE,243826.0,26.0,https://open.spotify.com/track/4cag67C3v9ToeFivUwDUsE,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,I Did Something Bad - Karaoke Version,2hecdut2HWM5JMHqLTWThq,238253.0,26.0,https://open.spotify.com/track/2hecdut2HWM5JMHqLTWThq,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Don't Blame Me - Karaoke Version,5JtXBqKLdfzwedmlUjjqAm,236413.0,29.0,https://open.spotify.com/track/5JtXBqKLdfzwedmlUjjqAm,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Delicate - Karaoke Version,5Iadj8IBPrt634WW0yGPRI,232253.0,29.0,https://open.spotify.com/track/5Iadj8IBPrt634WW0yGPRI,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Look What You Made Me Do - Karaoke Version,1zz0XSmHCFd57ne04UAp38,211200.0,28.0,https://open.spotify.com/track/1zz0XSmHCFd57ne04UAp38,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,So It Goes... - Karaoke Version,5oJUjUsBZcqyEhOdpif37h,227906.0,24.0,https://open.spotify.com/track/5oJUjUsBZcqyEhOdpif37h,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Gorgeous - Karaoke Version,3ZHTwJzCNDFvjLpVQiqpH6,209680.0,25.0,https://open.spotify.com/track/3ZHTwJzCNDFvjLpVQiqpH6,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Getaway Car - Karaoke Version,7bdyzcQ0onk60hfsxDCd2X,233626.0,26.0,https://open.spotify.com/track/7bdyzcQ0onk60hfsxDCd2X,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,King Of My Heart - Karaoke Version,5EsfyTD26nlVQ0DtYo16uJ,214333.0,24.0,https://open.spotify.com/track/5EsfyTD26nlVQ0DtYo16uJ,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Dancing With Our Hands Tied - Karaoke Version,3ZfvKQxJp4zZshiJsRPoD1,211493.0,25.0,https://open.spotify.com/track/3ZfvKQxJp4zZshiJsRPoD1,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Dress - Karaoke Version,2k0w1FGqvzVPgQ9VdTaJpe,230386.0,25.0,https://open.spotify.com/track/2k0w1FGqvzVPgQ9VdTaJpe,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,This Is Why We Can't Have Nice Things - Karaoke Version,0MtU9ETYyVX8YPBDCYPdMb,205693.0,23.0,https://open.spotify.com/track/0MtU9ETYyVX8YPBDCYPdMb,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,Call It What You Want - Karaoke Version,1VPHQriwOsy5aGHLwwZyho,202173.0,28.0,https://open.spotify.com/track/1VPHQriwOsy5aGHLwwZyho,,,,,,,,
track,Taylor swift,Taylor Swift Karaoke: reputation,2018-03-09,New Year's Day - Karaoke Version,13tYZVTtzLUJTlM7m1ivbi,235506.0,24.0,https://open.spotify.com/track/13tYZVTtzLUJTlM7m1ivbi,,,,,,,,
track,Taylor swift,reputation,2017-11-10,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,208186.0,80.0,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5,,,,,,,,
track,Taylor swift,reputation,2017-11-10,End Game,2x0WlnmfG39ZuDmstl9xfX,244826.0,75.0,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,,,,,,,,
track,Taylor swift,reputation,2017-11-10,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,238253.0,74.0,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE,236413.0,83.0,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Delicate,6NFyWDv5CjfwuzoCkw47Xf,232253.0,82.0,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,211853.0,79.0,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,,,,,,,,
track,Taylor swift,reputation,2017-11-10,So It Goes...,5PxFv9yJEg9dxvbZggykro,227906.0,69.0,https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Gorgeous,1ZY1PqizIl78geGM4xWlEA,209680.0,75.0,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,233626.0,80.0,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,
track,Taylor swift,reputation,2017-11-10,King Of My Heart,7HuBDWi18s4aJM8UFnNheH,214320.0,73.0,https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Dancing With Our Hands Tied,7I7JbDv63ZJJsSi24DyJrz,211506.0,72.0,https://open.spotify.com/track/7I7JbDv63ZJJsSi24DyJrz,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Dress,6oVxXO5oQ4pTpO8RSnkzvv,230373.0,77.0,https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv,,,,,,,,
track,Taylor swift,reputation,2017-11-10,This Is Why We Can't Have Nice Things,07NxDD1iKCHbAldceD7QLP,207133.0,68.0,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP,,,,,,,,
track,Taylor swift,reputation,2017-11-10,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,203506.0,77.0,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,,,,,,,,
track,Taylor swift,reputation,2017-11-10,New Year’s Day,7F5oktn5YOsR9eR5YsFtqb,235466.0,69.0,https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,All Too Well,00vJzaoxM3Eja1doBUhX0P,329160.0,34.0,https://open.spotify.com/track/00vJzaoxM3Eja1doBUhX0P,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Wildest Dreams,22C0JIVhFaczZ4t9heqREN,220440.0,38.0,https://open.spotify.com/track/22C0JIVhFaczZ4t9heqREN,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,The Best Day,7APTsjmZbj7TFXQJAiRti4,246306.0,29.0,https://open.spotify.com/track/7APTsjmZbj7TFXQJAiRti4,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Red,4V9NuhKQcUFt4cgbynHV79,223093.0,33.0,https://open.spotify.com/track/4V9NuhKQcUFt4cgbynHV79,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Holy Ground,4hCZk6WJBFQeG3P7WsyntI,202960.0,30.0,https://open.spotify.com/track/4hCZk6WJBFQeG3P7WsyntI,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Teardrops On My Guitar - Radio Single Remix,7eGeUVeCEvEQrivmjl9Qn3,204706.0,30.0,https://open.spotify.com/track/7eGeUVeCEvEQrivmjl9Qn3,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Our Song,7qGr3rjRhndRIpFUA5f2HJ,203440.0,34.0,https://open.spotify.com/track/7qGr3rjRhndRIpFUA5f2HJ,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,22,2P5gfMtCcKP0CkmgqFMyPg,232120.0,34.0,https://open.spotify.com/track/2P5gfMtCcKP0CkmgqFMyPg,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,I Knew You Were Trouble.,2o2IVjuqRkR9hJxtPjtAP0,219720.0,36.0,https://open.spotify.com/track/2o2IVjuqRkR9hJxtPjtAP0,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,247160.0,81.0,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Mean,5rcHBt2aNcGFWW0jaAUe1L,238693.0,32.0,https://open.spotify.com/track/5rcHBt2aNcGFWW0jaAUe1L,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,How You Get The Girl,3aSYZ4upQ6OSNos26YeVWL,247533.0,32.0,https://open.spotify.com/track/3aSYZ4upQ6OSNos26YeVWL,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,So It Goes...,41T04yafZVrjNq2FqvLtId,227906.0,54.0,https://open.spotify.com/track/41T04yafZVrjNq2FqvLtId,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Fifteen,0H2UD0LfSCiRr59YMGlCuS,295320.0,29.0,https://open.spotify.com/track/0H2UD0LfSCiRr59YMGlCuS,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Mine,6FmJKLpyCt42nP2IOVEVc2,231866.0,36.0,https://open.spotify.com/track/6FmJKLpyCt42nP2IOVEVc2,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Sparks Fly,5h2sBwpUSAndjObfU3ti2r,262920.0,31.0,https://open.spotify.com/track/5h2sBwpUSAndjObfU3ti2r,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,State Of Grace,0YRGTdfmJPALpglAaraYUr,295720.0,28.0,https://open.spotify.com/track/0YRGTdfmJPALpglAaraYUr,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Haunted,6CB7DczrX9ZJB9Wkjegmaq,245413.0,31.0,https://open.spotify.com/track/6CB7DczrX9ZJB9Wkjegmaq,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Never Grow Up,1UPDfqsVIZLEiZeMuUsni2,292920.0,31.0,https://open.spotify.com/track/1UPDfqsVIZLEiZeMuUsni2,,,,,,,,
track,Taylor swift,reputation Stadium Tour Surprise Song Playlist,2017-11-09,Treacherous,0r3U7SOcoj4DIEyN44Lt5z,242760.0,27.0,https://open.spotify.com/track/0r3U7SOcoj4DIEyN44Lt5z,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Welcome To New York,33Kq0AT5rvwyE4azisG08x,212600.0,48.0,https://open.spotify.com/track/33Kq0AT5rvwyE4azisG08x,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Blank Space,2sC2P3BN0IXujNaaSyDmtP,231826.0,52.0,https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Style,1fo2ctLqj3zBhRQKOXprol,231000.0,55.0,https://open.spotify.com/track/1fo2ctLqj3zBhRQKOXprol,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Out Of The Woods,6Nde5KuTXyB7jlPO4upaBo,235800.0,51.0,https://open.spotify.com/track/6Nde5KuTXyB7jlPO4upaBo,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,All You Had To Do Was Stay,0lmMtDQ2ElasKU2qDAE6NN,193293.0,49.0,https://open.spotify.com/track/0lmMtDQ2ElasKU2qDAE6NN,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Shake It Off,3fthfkkvy9av3q3uAGVf7U,219200.0,51.0,https://open.spotify.com/track/3fthfkkvy9av3q3uAGVf7U,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,I Wish You Would,1B5VzXPqMlvRw0U4HJY3dJ,207440.0,53.0,https://open.spotify.com/track/1B5VzXPqMlvRw0U4HJY3dJ,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Bad Blood,0yN4fNzmVnmgC0dsOoi9Wh,211933.0,48.0,https://open.spotify.com/track/0yN4fNzmVnmgC0dsOoi9Wh,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Wildest Dreams,106R7Z57WYzBAfrXImV30y,220440.0,50.0,https://open.spotify.com/track/106R7Z57WYzBAfrXImV30y,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,How You Get The Girl,6wfugRLamFsTRbPcCpNnP7,247533.0,58.0,https://open.spotify.com/track/6wfugRLamFsTRbPcCpNnP7,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,This Love,1kTPQnabROVkW9bUXdCGrB,250093.0,50.0,https://open.spotify.com/track/1kTPQnabROVkW9bUXdCGrB,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,I Know Places,2zfgVd034GlUvk7LqBHl6u,195706.0,50.0,https://open.spotify.com/track/2zfgVd034GlUvk7LqBHl6u,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Clean,4bXCcoesMt8u99xMsbLr9U,271000.0,54.0,https://open.spotify.com/track/4bXCcoesMt8u99xMsbLr9U,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,Wonderland,6iWMI5oOhWrDbLbjmwTWFq,245560.0,57.0,https://open.spotify.com/track/6iWMI5oOhWrDbLbjmwTWFq,,,,,,,,
track,Taylor swift,1989 (Deluxe Edition),2014-10-27,You Are In Love,4A2LfnduSTsE8u0ecYROxE,267106.0,55.0,https://open.spotify.com/track/4A2LfnduSTsE8u0ecYROxE,,,,,,,,
