record_type,artist,spotify_artist_id,album_id,album_name,album_release_date,track_id,track_name,track_number,disc_number,explicit,duration_ms,popularity,spotify_url,tm_event_name,tm_event_datetime,tm_venue,tm_city,tm_state,tm_country,tm_min_price,tm_max_price,tm_currency,tm_url,tm_attraction_id
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,0A1JLUlkZkp2EFrosoNQi0,Labyrinth,10,1,False,247962,71,https://open.spotify.com/track/0A1JLUlkZkp2EFrosoNQi0,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,7KokYm8cMIXCsGVmUvKtqf,Karma,11,1,True,204852,76,https://open.spotify.com/track/7KokYm8cMIXCsGVmUvKtqf,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,12,1,False,188496,68,https://open.spotify.com/track/0wavGRldH0AWyu2zvTz8zb,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,7FmYn9e7KHMXcxqGSj9LjH,Mastermind,13,1,False,191039,69,https://open.spotify.com/track/7FmYn9e7KHMXcxqGSj9LjH,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),1,1,False,295413,65,https://open.spotify.com/track/6lzc0Al0zfZOIFsFvBS1ki,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),2,1,False,223093,78,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),3,1,False,242720,65,https://open.spotify.com/track/3S7HNKPakdwNEBFIVTL6dZ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),4,1,False,219760,71,https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),5,1,False,329160,72,https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),6,1,False,230960,71,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),7,1,False,244586,65,https://open.spotify.com/track/2r9CbjYgFhtAmcFv1cSquB,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),8,1,False,193146,72,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),9,1,False,205786,62,https://open.spotify.com/track/7eQj6r5PIdYKEIZjucBMcq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),10,1,False,299080,67,https://open.spotify.com/track/0y6kdSRCVQhSsHSpWvTUm7,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),11,1,False,202960,63,https://open.spotify.com/track/7J4b3LVCIGO4CMBDFLPoP6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),12,1,False,284773,65,https://open.spotify.com/track/73qMN9bXy7MSPwwGfH3wQr,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),13,1,False,240466,62,https://open.spotify.com/track/4e5ayHsOLJNLTGfjau2mEw,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),14,1,False,245426,71,https://open.spotify.com/track/7qEUFOVcxRI19tbT68JcYK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),15,1,False,220413,62,https://open.spotify.com/track/7A2cNLRT0YJc1yjxHlKihs,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),16,1,False,238866,68,https://open.spotify.com/track/05GsNucq8Bngd9fnd4fRa0,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),17,1,False,285280,62,https://open.spotify.com/track/0NRHj8hDwwmSPaA41o379r,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),18,1,False,223333,67,https://open.spotify.com/track/4pNApnaUWAL2J4KO2eqokq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),19,1,False,220520,60,https://open.spotify.com/track/0DMVrlMUn01M0IcpDbwgu7,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),20,1,False,321640,61,https://open.spotify.com/track/5jAIouBES8LWMiriuNq170,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,7nWui6jiMM2m9qFmET1Mtj,Ronan (Taylor's Version),21,1,False,264253,57,https://open.spotify.com/track/7nWui6jiMM2m9qFmET1Mtj,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),22,1,False,297013,68,https://open.spotify.com/track/4OmFmE0fzcMG6g0Y8p4eSD,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),23,1,False,258812,71,https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,0v4z1tuZvn6LGknom9Qx7d,Babe (Taylor's Version) (From The Vault),24,1,False,224240,66,https://open.spotify.com/track/0v4z1tuZvn6LGknom9Qx7d,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),25,1,False,225960,73,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),26,1,True,285106,71,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,3oGVx9RBmiYGv5ZCecWLkx,Forever Winter (Taylor's Version) (From The Vault),27,1,False,263533,62,https://open.spotify.com/track/3oGVx9RBmiYGv5ZCecWLkx,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),28,1,False,240226,63,https://open.spotify.com/track/4IQkfUsrwXol38VV3U7t7T,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),29,1,False,200280,69,https://open.spotify.com/track/6pYNq0ZwpPVazKzsqpf0G8,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),30,1,True,613026,81,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),1,1,False,241591,75,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),2,1,False,294419,63,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),3,1,False,235766,77,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),4,1,False,254254,64,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),5,1,False,234515,68,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),6,1,False,231124,83,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),7,1,False,263377,61,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),8,1,False,200575,59,https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),9,1,False,261842,62,https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),10,1,False,243136,78,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),11,1,False,225328,64,https://open.spotify.com/track/1msEuwSBneBKpVCZQcFTsU,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylor’s Version),12,1,False,245290,60,https://open.spotify.com/track/6ON9UuIq49xXY9GPmHIYRp,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,3ExweHKZF9B752DPQByRVT,Change (Taylor’s Version),13,1,False,279359,58,https://open.spotify.com/track/3ExweHKZF9B752DPQByRVT,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),14,1,False,237580,60,https://open.spotify.com/track/2m3ObD945KvpE5y9A1eUWm,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),15,1,False,312107,63,https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),16,1,False,267833,59,https://open.spotify.com/track/01QdEx6kFr78ZejhQtWR5m,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,1n2wszmJyVkw6FHqyLnQsY,Come In With The Rain (Taylor’s Version),17,1,False,237338,57,https://open.spotify.com/track/1n2wszmJyVkw6FHqyLnQsY,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylor’s Version),18,1,False,263865,57,https://open.spotify.com/track/51A8eKvvZz9uydvIZ7xRSV,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),19,1,False,238443,62,https://open.spotify.com/track/1cSFlSBdpT4F5vb1frQ231,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),20,1,False,241822,61,https://open.spotify.com/track/2JoJrsEV15OzbijS47lids,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),21,1,False,220839,58,https://open.spotify.com/track/4CHpVfAhuxNJ3ibExe6kxO,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),22,1,False,277591,69,https://open.spotify.com/track/2CYVETnhM9aytqrazYYwrK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),23,1,False,244236,58,https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),24,1,False,189495,60,https://open.spotify.com/track/7eResoqEJJAVTkQYSqvO3P,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,4uuEGH5SVuzkkSFjo2DEiY,Don’t You (Taylor’s Version) (From The Vault),25,1,False,208608,61,https://open.spotify.com/track/4uuEGH5SVuzkkSFjo2DEiY,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),26,1,False,242157,57,https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,2gVhfX2Gy1T9kDuS9azrF7,willow,1,1,False,214706,65,https://open.spotify.com/track/2gVhfX2Gy1T9kDuS9azrF7,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,2,1,True,244000,66,https://open.spotify.com/track/1gcyHQpBQ1lfXGdhZmWrHP,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,3Dby3p1m6IOZn2gIIqECgK,gold rush,3,1,True,185320,63,https://open.spotify.com/track/3Dby3p1m6IOZn2gIIqECgK,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,4,1,False,229840,64,https://open.spotify.com/track/6sQckd3Z8NPxVVKUnavY1F,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,6lCvK2AR2uOKkVFCVlAzzm,tolerate it,5,1,True,245440,64,https://open.spotify.com/track/6lCvK2AR2uOKkVFCVlAzzm,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",6,1,False,215626,63,https://open.spotify.com/track/6uwfVkaOM1mcMkFmSn35ix,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,55Vf4bimc1Rtfg0PAQRAo2,happiness,7,1,True,315146,62,https://open.spotify.com/track/55Vf4bimc1Rtfg0PAQRAo2,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,66tOfHVH3aUrscg8vExRV4,dorothea,8,1,False,225880,61,https://open.spotify.com/track/66tOfHVH3aUrscg8vExRV4,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),9,1,False,275320,62,https://open.spotify.com/track/2awNGIJHodfLZSClB3PYhz,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,43Ykum9T72UOPhBN31grpN,ivy,10,1,True,260440,63,https://open.spotify.com/track/43Ykum9T72UOPhBN31grpN,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,11,1,True,275040,63,https://open.spotify.com/track/52OkpDsU6MmPx1AwGOb6Ap,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,5VYWxXUpxuxEmCqMLDqICo,long story short,12,1,False,215920,62,https://open.spotify.com/track/5VYWxXUpxuxEmCqMLDqICo,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,5uICWmZTLkpEVbK22PBP6e,marjorie,13,1,False,257773,61,https://open.spotify.com/track/5uICWmZTLkpEVbK22PBP6e,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,6a8aUhYbaQBUI8PcJ5ZmQ6,closure,14,1,False,180653,59,https://open.spotify.com/track/6a8aUhYbaQBUI8PcJ5ZmQ6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),15,1,False,304106,63,https://open.spotify.com/track/6Wlq9rqkxrqj5Kls4Kw14H,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,16,1,False,245026,76,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,17,1,False,254640,65,https://open.spotify.com/track/1kdWw77ZpYOkhxeuhzU1j6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,0lx2cLdOt3piJbcaXIV74f,willow,1,1,False,214706,74,https://open.spotify.com/track/0lx2cLdOt3piJbcaXIV74f,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,0sY6ZUTh4yoctD8VIXz339,champagne problems,2,1,True,244000,75,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,5BK0uqwY9DNfZ630STAEaq,gold rush,3,1,True,185320,65,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,7dW84mWkdWE5a6lFWxJCBG,‘tis the damn season,4,1,False,229840,62,https://open.spotify.com/track/7dW84mWkdWE5a6lFWxJCBG,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,0PurA4JVJ8YQgSVopY8fn6,tolerate it,5,1,True,245440,70,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",6,1,False,215626,62,https://open.spotify.com/track/3RaT22zZsxVYxxKR7TAaYF,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,73YUReisjb3A9ActdLLjJQ,happiness,7,1,True,315146,63,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,670fUmXf4KQekzbEgaXyPA,dorothea,8,1,False,225880,61,https://open.spotify.com/track/670fUmXf4KQekzbEgaXyPA,,,,,,,,,,,
track,Taylor swift,06HL4z0CvFAxyc27GXpf02,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,3k7ne7VmH43ZPWxPdvPUgR,coney island (feat. The National),9,1,False,275320,58,https://open.spotify.com/track/3k7ne7VmH43ZPWxPdvPUgR,,,,,,,,,,,
